Quarter,OffTeam,Down,Distance,OffenseFormation,DefendersInTheBox,Week,StadiumType,Turf,GameWeather,Temperature,Humidity,WindSpeed,Type,DefTeam,Time Left in Quarter,Distance for TD,ScoreDifference,PosTeamHome,NumQB,NumRB,NumWR,NumTE,NumOL,NumDL,NumLB,NumDB,NumDOther
1,CIN,1,10,SINGLEBACK,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,10.616666666666667,32,0.0,0,1,1,3,1,5,4,2,5,0
1,CIN,1,10,SINGLEBACK,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,9.333333333333334,22,0.0,0,1,1,3,1,5,4,2,5,0
1,IND,2,7,SINGLEBACK,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,7.75,72,-3.0,1,1,1,3,1,5,4,2,5,0
1,IND,2,4,SINGLEBACK,8.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,6.666666666666667,54,-3.0,1,1,1,2,2,5,4,3,4,0
1,IND,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,4.283333333333333,28,-3.0,1,1,1,1,3,5,4,3,4,0
1,IND,2,7,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,3.75,25,-3.0,1,1,1,2,2,5,4,3,4,0
1,IND,3,1,I_FORM,8.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,2.1,1,-3.0,1,1,1,2,2,5,4,3,4,0
2,IND,2,3,SINGLEBACK,7.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,15.0,51,0.0,1,1,2,2,1,5,4,3,4,0
2,IND,1,10,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,12.783333333333333,32,0.0,1,1,1,3,1,5,4,2,5,0
2,IND,1,10,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,9.4,78,7.0,1,1,1,3,1,5,4,2,5,0
2,IND,1,20,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,7.733333333333333,70,7.0,1,1,1,3,1,5,4,2,5,0
2,IND,1,10,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,6.45,45,7.0,1,1,1,3,1,5,4,2,5,0
2,IND,2,9,PISTOL,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,5.816666666666666,44,7.0,1,1,2,2,1,5,4,3,4,0
2,IND,1,10,SINGLEBACK,8.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,4.5,25,7.0,1,1,1,1,3,5,4,3,4,0
2,CIN,2,6,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,2.6666666666666665,71,-10.0,0,1,1,3,1,5,4,2,5,0
2,CIN,3,1,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,2.3166666666666664,66,-10.0,0,1,1,3,1,5,4,2,5,0
2,IND,3,1,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,0.6833333333333333,55,3.0,1,1,1,3,1,5,4,2,5,0
3,IND,2,10,SINGLEBACK,8.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,14.9,75,6.0,1,1,1,2,2,5,4,3,4,0
3,CIN,1,15,SINGLEBACK,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,13.533333333333333,72,-6.0,0,1,1,2,2,5,4,2,5,0
3,CIN,1,10,SINGLEBACK,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,5.7,53,-13.0,0,1,1,3,1,5,4,2,5,0
3,CIN,2,3,I_FORM,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,5.05,46,-13.0,0,1,2,2,1,5,4,2,5,0
3,IND,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,4.15,75,6.0,1,1,1,3,1,5,4,2,5,0
3,IND,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,2.966666666666667,51,6.0,1,1,1,2,2,5,4,2,5,0
3,IND,2,9,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,2.55,50,6.0,1,1,1,2,2,5,4,2,5,0
3,IND,1,10,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,1.8166666666666667,33,6.0,1,1,1,2,2,5,4,2,5,0
3,CIN,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,0.2,55,-6.0,0,1,1,2,2,5,4,3,4,0
4,CIN,1,10,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,15.0,42,-6.0,0,1,1,3,1,5,4,2,5,0
4,CIN,1,9,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,12.933333333333334,9,-6.0,0,1,1,3,1,5,4,2,5,0
4,CIN,2,1,SINGLEBACK,7.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,11.85,1,-6.0,0,1,1,3,1,5,4,2,5,0
4,CIN,3,1,JUMBO,11.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,11.166666666666666,1,-6.0,0,1,1,0,2,7,4,4,3,0
4,IND,2,2,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,10.683333333333334,67,-1.0,1,1,1,3,1,5,4,2,5,0
4,CIN,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,9.883333333333333,79,1.0,0,1,1,1,3,5,4,3,4,0
4,CIN,1,10,SINGLEBACK,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,8.566666666666666,59,1.0,0,1,1,3,1,5,4,2,5,0
4,CIN,1,10,SINGLEBACK,8.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,IND,4.933333333333334,21,1.0,0,1,1,2,2,5,4,3,4,0
4,IND,2,6,SHOTGUN,6.0,1.0,Indoor,Turf,Cloudy,59.0,91.0,11.0,run,CIN,2.966666666666667,59,-4.0,1,1,1,3,1,5,4,2,5,0
1,TEN,1,10,PISTOL,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,14.866666666666667,65,0.0,0,1,1,2,2,5,4,3,4,0
1,TEN,1,10,SINGLEBACK,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,13.783333333333333,55,0.0,0,1,1,3,1,5,4,2,5,0
1,TEN,2,9,PISTOL,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,13.05,54,0.0,0,1,1,2,2,5,4,3,4,0
1,TEN,1,10,SINGLEBACK,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,11.616666666666667,34,0.0,0,1,1,3,1,5,4,2,5,0
1,MIA,2,8,SINGLEBACK,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,8.75,66,-3.0,1,1,1,3,1,5,2,4,5,0
1,TEN,1,10,SINGLEBACK,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,6.366666666666666,53,3.0,0,1,1,2,2,5,4,3,4,0
1,TEN,1,10,SINGLEBACK,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,4.083333333333333,41,3.0,0,1,1,1,3,5,4,3,4,0
1,TEN,1,5,SINGLEBACK,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,2.6833333333333336,5,3.0,0,1,1,3,1,5,4,2,5,0
1,MIA,1,5,SINGLEBACK,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,1.7,93,-3.0,1,1,1,2,2,5,3,4,4,0
2,MIA,1,10,SHOTGUN,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,14.6,66,-3.0,1,1,1,3,1,5,2,4,5,0
2,MIA,1,10,I_FORM,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,13.583333333333334,33,-3.0,1,1,1,3,1,5,2,4,5,0
2,MIA,2,3,SHOTGUN,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,13.016666666666667,26,-3.0,1,1,0,4,1,5,2,4,5,0
2,MIA,1,20,SINGLEBACK,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,12.016666666666667,31,-3.0,1,1,1,3,1,5,2,4,5,0
2,TEN,1,10,I_FORM,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,11.35,75,-4.0,0,1,1,2,2,5,4,3,4,0
2,TEN,1,10,SINGLEBACK,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,9.6,62,-4.0,0,1,1,2,2,5,4,3,4,0
2,MIA,1,10,SHOTGUN,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,8.183333333333334,85,4.0,1,1,1,3,1,5,2,4,5,0
2,MIA,1,10,SINGLEBACK,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,6.75,74,4.0,1,1,1,3,1,5,2,4,5,0
2,MIA,1,10,SHOTGUN,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,6.166666666666667,58,4.0,1,1,1,3,1,5,2,4,5,0
2,MIA,2,2,SINGLEBACK,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,5.45,50,4.0,1,1,1,1,3,5,3,4,4,0
2,MIA,1,10,I_FORM,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,4.883333333333333,47,4.0,1,1,1,3,1,5,2,4,5,0
2,MIA,1,10,SINGLEBACK,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,3.533333333333333,24,4.0,1,1,1,2,2,5,3,4,4,0
2,TEN,2,10,SHOTGUN,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,1.8666666666666667,85,-4.0,0,1,1,3,1,5,4,2,5,0
2,TEN,1,23,SINGLEBACK,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,0.8166666666666667,87,-4.0,0,1,1,3,1,5,4,2,5,0
2,TEN,2,19,SHOTGUN,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,0.6666666666666666,83,-4.0,0,1,1,3,1,5,4,2,5,0
2,TEN,3,13,SHOTGUN,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,0.5833333333333334,77,-4.0,0,1,1,3,1,5,4,2,5,0
3,MIA,1,10,I_FORM,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,15.0,75,4.0,1,1,2,3,0,5,2,4,5,0
3,TEN,1,10,SINGLEBACK,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,13.533333333333333,51,-4.0,0,1,1,2,2,5,4,3,4,0
3,TEN,2,7,PISTOL,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,12.916666666666666,48,-4.0,0,1,1,2,2,5,4,3,4,0
3,MIA,1,10,SINGLEBACK,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,12.083333333333334,90,4.0,1,1,1,3,1,5,2,4,5,0
3,MIA,2,5,SINGLEBACK,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,11.483333333333333,85,4.0,1,1,1,3,1,5,2,4,5,0
3,MIA,3,1,SINGLEBACK,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,10.833333333333334,81,4.0,1,1,1,1,3,5,3,4,4,0
3,TEN,1,10,SINGLEBACK,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,9.966666666666667,65,-4.0,0,1,1,2,2,5,4,3,4,0
3,MIA,1,7,SHOTGUN,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,7.583333333333333,7,4.0,1,1,1,3,1,5,2,4,5,0
3,MIA,1,10,SHOTGUN,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,6.7,28,4.0,1,1,1,3,1,5,2,4,5,0
3,MIA,2,10,SINGLEBACK,6.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,5.3,14,4.0,1,1,1,3,1,5,2,4,5,0
3,MIA,3,2,SINGLEBACK,9.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,4.85,6,4.0,1,1,1,3,1,5,2,4,5,0
3,TEN,1,10,SINGLEBACK,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,4.083333333333333,75,-7.0,0,1,1,2,2,5,4,3,4,0
3,TEN,1,10,SINGLEBACK,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,3.25,62,-7.0,0,1,1,2,2,5,4,2,5,0
3,TEN,2,8,I_FORM,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,2.533333333333333,60,-7.0,0,1,1,2,2,5,4,2,5,0
3,TEN,1,10,SINGLEBACK,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,1.9833333333333334,34,-7.0,0,1,1,2,2,5,4,2,5,0
3,TEN,2,10,I_FORM,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,0.43333333333333335,20,-7.0,0,1,1,2,2,5,4,3,4,0
4,TEN,1,4,SINGLEBACK,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,14.366666666666667,4,-7.0,0,1,1,3,1,5,4,2,5,0
4,TEN,1,10,SINGLEBACK,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,13.383333333333333,62,-7.0,0,1,1,1,3,5,4,3,4,0
4,TEN,1,10,SINGLEBACK,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,8.783333333333333,57,-7.0,0,1,1,1,3,5,4,3,4,0
4,TEN,1,10,I_FORM,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,7.583333333333333,47,-7.0,0,1,1,2,2,5,4,3,4,0
4,TEN,2,5,SINGLEBACK,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,MIA,6.966666666666667,42,-7.0,0,1,1,2,2,5,4,3,4,0
4,MIA,1,10,SINGLEBACK,7.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,6.066666666666666,12,7.0,1,1,1,3,1,5,2,4,5,0
4,MIA,1,10,I_FORM,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,3.1166666666666667,43,10.0,1,1,1,1,3,5,3,4,4,0
4,MIA,2,7,SINGLEBACK,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,2.3666666666666667,40,10.0,1,1,1,1,3,5,3,4,4,0
4,MIA,3,10,SINGLEBACK,8.0,1.0,Outdoor,Grass,Rain,89.0,63.0,7.0,run,TEN,2.0,43,10.0,1,1,1,1,3,5,3,4,4,0
1,MIN,2,1,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,14.35,66,0.0,1,1,1,2,2,5,4,3,4,0
1,MIN,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,13.116666666666667,52,0.0,1,1,1,3,1,5,4,2,5,0
1,MIN,2,16,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,10.383333333333333,40,0.0,1,1,1,3,1,5,4,2,5,0
1,SF,1,10,I_FORM,8.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,8.783333333333333,81,0.0,0,1,2,2,1,5,4,3,4,0
1,SF,2,6,SHOTGUN,6.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,8.2,77,0.0,0,1,2,2,1,5,4,3,4,0
1,MIN,1,10,SHOTGUN,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,7.283333333333333,70,0.0,1,1,1,2,2,5,4,3,4,0
1,MIN,2,4,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,4.833333333333333,28,0.0,1,1,1,2,2,5,4,3,4,0
1,SF,2,29,SHOTGUN,6.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,2.75,94,-3.0,0,1,1,3,1,5,4,2,5,0
1,SF,3,24,SHOTGUN,4.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,1.9666666666666668,89,-3.0,0,1,2,3,0,5,3,3,5,0
1,MIN,1,10,I_FORM,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,1.1833333333333333,53,3.0,1,1,2,2,1,5,4,3,4,0
1,MIN,2,4,SHOTGUN,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,0.6,47,3.0,1,1,1,3,1,5,4,2,5,0
2,MIN,2,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,14.366666666666667,29,3.0,1,1,1,2,2,5,4,3,4,0
2,SF,1,10,SINGLEBACK,9.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,12.65,23,-10.0,0,1,2,2,1,5,4,3,4,0
2,MIN,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,11.066666666666666,60,7.0,1,1,1,3,1,5,4,2,5,0
2,MIN,2,2,SINGLEBACK,8.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,10.55,52,7.0,1,1,1,1,3,5,4,3,4,0
2,SF,1,10,I_FORM,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,10.366666666666667,71,-7.0,0,1,1,2,2,5,4,3,4,0
2,SF,1,10,I_FORM,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,9.733333333333333,57,-7.0,0,1,2,2,1,5,4,3,4,0
2,SF,2,6,SINGLEBACK,8.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,9.133333333333333,53,-7.0,0,1,2,2,1,5,4,3,4,0
2,SF,2,10,I_FORM,6.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,7.5,43,-7.0,0,1,2,2,1,5,4,3,4,0
2,SF,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,6.1,25,-7.0,0,1,1,3,1,5,4,2,5,0
2,SF,3,1,I_FORM,8.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,5.016666666666667,5,-7.0,0,1,2,1,2,5,4,3,4,0
2,SF,1,4,I_FORM,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,4.266666666666667,4,-7.0,0,1,2,2,1,5,4,3,4,0
2,SF,1,1,JUMBO,9.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,3.2333333333333334,1,-7.0,0,1,1,0,3,6,5,3,3,0
2,SF,2,1,SINGLEBACK,9.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,2.5,1,-7.0,0,1,1,2,2,5,4,3,4,0
2,MIN,1,10,SINGLEBACK,8.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,2.3,98,7.0,1,1,1,1,3,5,4,3,4,0
3,SF,2,10,I_FORM,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,14.933333333333334,75,-7.0,0,1,2,2,1,5,4,3,4,0
3,MIN,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,13.266666666666667,56,7.0,1,1,1,3,1,5,4,2,5,0
3,SF,1,10,I_FORM,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,11.266666666666667,82,-7.0,0,1,2,2,1,5,4,3,4,0
3,MIN,2,10,SHOTGUN,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,8.583333333333334,64,11.0,1,1,1,2,2,5,4,3,4,0
3,MIN,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,7.183333333333334,25,11.0,1,1,2,1,2,5,4,3,4,0
3,MIN,2,3,SHOTGUN,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,6.583333333333333,18,11.0,1,1,1,3,1,5,4,2,5,0
3,MIN,1,7,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,5.433333333333334,7,11.0,1,1,1,2,2,5,4,3,4,0
3,SF,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,4.366666666666666,75,-18.0,0,1,1,2,2,5,4,3,4,0
3,SF,1,10,SINGLEBACK,8.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,3.533333333333333,28,-18.0,0,1,1,2,2,5,4,3,4,0
3,SF,2,7,SHOTGUN,8.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,2.8666666666666667,25,-18.0,0,1,2,2,1,5,4,3,4,0
3,MIN,2,10,SINGLEBACK,8.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,0.45,75,11.0,1,1,1,2,2,5,4,3,4,0
4,MIN,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,14.616666666666667,38,11.0,1,1,1,3,1,5,4,2,5,0
4,SF,1,10,I_FORM,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,13.716666666666667,86,-11.0,0,1,2,2,1,5,4,3,4,0
4,SF,1,10,SHOTGUN,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,11.733333333333333,40,-11.0,0,1,1,3,1,5,4,2,5,0
4,SF,1,10,SINGLEBACK,6.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,10.916666666666666,30,-11.0,0,1,2,3,0,5,4,2,5,0
4,SF,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,MIN,9.633333333333333,10,-11.0,0,1,1,3,1,5,4,2,5,0
4,MIN,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,8.15,75,8.0,1,1,1,3,1,5,4,2,5,0
4,MIN,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,5.766666666666667,82,8.0,1,1,1,2,2,5,4,3,4,0
4,MIN,2,1,SINGLEBACK,8.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,5.2,73,8.0,1,1,1,2,2,5,4,3,4,0
4,MIN,1,10,I_FORM,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,4.483333333333333,68,8.0,1,1,2,2,1,5,4,3,4,0
4,MIN,2,6,I_FORM,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,3.75,64,8.0,1,1,2,1,2,5,4,3,4,0
4,MIN,1,10,SINGLEBACK,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,2.9,54,8.0,1,1,1,2,2,5,4,3,4,0
4,MIN,2,9,I_FORM,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,2.1666666666666665,53,8.0,1,1,2,2,1,5,4,3,4,0
4,MIN,1,10,SINGLEBACK,8.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,1.5833333333333335,15,8.0,1,1,1,2,2,5,4,3,4,0
4,MIN,2,8,I_FORM,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,1.5333333333333332,13,8.0,1,1,2,2,1,5,4,3,4,0
4,MIN,3,8,I_FORM,7.0,1.0,Indoor,Turf,Indoor,68.0,0.0,5.0,run,SF,0.8,13,8.0,1,1,2,2,1,5,4,3,4,0
1,NE,1,10,I_FORM,7.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,HOU,15.0,75,0.0,1,1,2,1,2,5,4,3,4,0
1,NE,2,4,SHOTGUN,6.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,HOU,14.416666666666666,69,0.0,1,1,1,3,1,5,4,2,5,0
1,NE,3,3,SHOTGUN,6.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,HOU,13.816666666666666,68,0.0,1,1,1,3,1,5,3,2,6,0
1,HOU,1,10,SHOTGUN,6.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,NE,13.066666666666666,78,0.0,0,1,1,3,1,5,3,3,5,0
1,NE,2,10,I_FORM,8.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,HOU,12.9,19,0.0,1,1,2,2,1,5,4,3,4,0
1,HOU,1,10,SHOTGUN,7.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,NE,11.733333333333333,73,-7.0,0,1,1,3,1,5,3,3,5,0
1,NE,1,10,I_FORM,6.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,HOU,9.083333333333334,56,7.0,1,1,2,2,1,5,4,3,4,0
1,HOU,2,10,SINGLEBACK,6.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,NE,7.733333333333333,91,-7.0,0,1,1,2,2,5,3,3,5,0
1,HOU,2,10,SHOTGUN,6.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,NE,6.5,47,-7.0,0,1,1,3,1,5,3,3,5,0
1,NE,1,10,JUMBO,7.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,HOU,5.65,94,7.0,1,1,2,1,2,5,4,3,4,0
1,NE,2,4,SINGLEBACK,6.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,HOU,5.033333333333333,88,7.0,1,1,2,2,1,5,3,3,5,0
1,HOU,2,10,SHOTGUN,7.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,NE,4.033333333333333,17,-7.0,0,1,1,3,1,5,3,3,5,0
1,NE,2,10,SINGLEBACK,6.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,HOU,0.48333333333333334,34,4.0,1,1,1,3,1,5,4,2,5,0
2,NE,1,10,SINGLEBACK,7.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,HOU,13.916666666666666,23,4.0,1,1,1,2,2,5,4,3,4,0
2,NE,2,9,SINGLEBACK,7.0,1.0,Outdoor,Turf,Cloudy,62.0,61.0,10.0,run,HOU,13.383333333333333,22,4.0,1,1,1,2,2,5,4,3,4,0
